species,elevation,sample
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,201,259
Boana caiapo*,271,177
Boana caiapo*,271,177
Boana caiapo*,271,177
Boana caiapo*,271,177
Boana caiapo*,271,177
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,292,241
Boana caiapo*,305,299
Boana caiapo*,379,222
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,296,242
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,213,256
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,461,300
Boana caiapo*,96,299
Boana caiapo*,229,237
Boana caiapo*,229,237
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,613,243
Boana caiapo*,374,243
Boana caiapo*,311,222
Boana caiapo*,468,221
Boana caiapo*,468,221
Boana caiapo*,468,221
Boana caiapo*,468,221
Boana caiapo*,468,221
Boana caiapo*,505,263
Boana caiapo*,505,263
Boana caiapo*,505,263
Boana caiapo*,277,242
Boana caiapo*,277,242
Boana caiapo*,277,242
Boana caiapo*,277,242
Boana caiapo*,313,261
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,610,200
Boana caiapo*,296,242
Boana caiapo*,210,257
Boana caiapo*,213,256
Boana caiapo*,155,277
Boana caiapo*,201,259
Boana caiapo*,461,300
Boana caiapo*,96,299
Boana caiapo*,213,258
Boana caiapo*,229,237
Boana cipoensis,813,393
Boana cipoensis,915,392
Boana cipoensis,915,392
Boana cipoensis,872,411
Boana cipoensis,806,393
Boana cipoensis,805,393
Boana cipoensis,792,394
Boana cipoensis,1231,393
Boana cipoensis,1231,393
Boana cipoensis,914,413
Boana cipoensis,914,413
Boana cipoensis,877,411
Boana ericae,1018,304
Boana ericae,1106,304
Boana ericae,1018,304
Boana ericae,866,304
Boana ericae,898,304
Boana ericae,898,304
Boana goiana,1216,305
Boana goiana,1216,305
Boana goiana,918,285
Boana goiana,1110,304
Boana goiana,1106,304
Boana goiana,1018,304
Boana goiana,1000,306
Boana goiana,1000,306
Boana goiana,773,307
Boana goiana,914,306
Boana goiana,748,285
Boana goiana,962,325
Boana goiana,962,325
Boana goiana,906,286
Boana goiana,600,327
Boana jaguariaivensis,762,272
Boana jaguariaivensis,762,272
Boana jaguariaivensis,1196,272
Boana jaguariaivensis,1167,273
Boana lundii,1219,305
Boana lundii,920,285
Boana lundii,908,353
Boana lundii,710,304
Boana lundii,1018,304
Boana lundii,729,203
Boana lundii,836,312
Boana lundii,671,312
Boana lundii,731,312
Boana lundii,579,225
Boana lundii,615,312
Boana lundii,1072,331
Boana lundii,569,271
Boana lundii,569,271
Boana lundii,578,271
Boana lundii,516,291
Boana lundii,885,394
Boana lundii,885,394
Boana lundii,916,292
Boana lundii,778,292
Boana lundii,689,313
Boana lundii,914,412
Boana lundii,1099,306
Boana lundii,1000,306
Boana lundii,675,312
Boana lundii,610,326
Boana lundii,745,287
Boana lundii,639,265
Boana lundii,904,285
Boana lundii,908,285
Boana lundii,1024,353
Boana lundii,925,353
Boana lundii,734,308
Boana lundii,898,304
Boana lundii,298,137
Boana lundii,914,306
Boana lundii,914,285
Boana lundii,609,304
Boana lundii,1029,285
Boana lundii,673,412
Boana lundii,673,412
Boana lundii,948,307
Boana lundii,881,286
Boana lundii,236,137
Boana lundii,862,394
Boana lundii,808,390
Boana lundii,610,270
Boana lundii,777,286
Boana lundii,872,411
Boana lundii,606,312
Boana lundii,890,312
Boana lundii,827,393
Boana lundii,827,393
Boana lundii,805,393
Boana lundii,644,224
Boana lundii,616,350
Boana lundii,979,374
Boana lundii,902,306
Boana lundii,457,269
Boana lundii,692,415
Boana lundii,612,270
Boana lundii,600,312
Boana lundii,469,303
Boana lundii,399,303
Boana lundii,417,303
Boana lundii,465,303
Boana lundii,824,203
Boana lundii,461,269
Boana lundii,461,269
Boana lundii,849,391
Boana lundii,749,264
Boana lundii,796,304
Boana lundii,1045,394
Boana lundii,933,285
Boana lundii,738,328
Boana lundii,279,303
Boana lundii,276,303
Boana lundii,285,303
Boana lundii,921,331
Boana lundii,921,331
Boana lundii,915,330
Boana lundii,887,285
Boana lundii,610,333
Boana lundii,773,285
Boana lundii,644,307
Boana lundii,721,373
Boana lundii,787,350
Boana lundii,547,245
Boana lundii,888,394
Boana lundii,609,312
Boana lundii,596,312
Boana lundii,796,245
Boana lundii,264,159
Boana lundii,941,331
Boana lundii,739,331
Boana lundii,639,202
Boana lundii,631,312
Boana lundii,681,393
Boana lundii,1231,393
Boana lundii,1231,393
Boana lundii,962,325
Boana lundii,768,333
Boana lundii,462,290
Boana lundii,911,331
Boana lundii,611,224
Boana lundii,906,286
Boana lundii,914,286
Boana lundii,900,285
Boana lundii,618,412
Boana lundii,779,309
Boana lundii,604,327
Boana lundii,987,306
Boana lundii,454,268
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,945,331
Boana stenocephala,945,331
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,1404,333
Boana stenocephala,945,331
Bokermannohyla alvarengai,805,393
Bokermannohyla alvarengai,1235,393
Bokermannohyla alvarengai,914,412
Bokermannohyla alvarengai,801,415
Bokermannohyla alvarengai,813,393
Bokermannohyla alvarengai,915,392
Bokermannohyla alvarengai,866,413
Bokermannohyla alvarengai,808,390
Bokermannohyla alvarengai,1193,394
Bokermannohyla alvarengai,1231,393
Bokermannohyla alvarengai,821,413
Bokermannohyla alvarengai,914,413
Bokermannohyla alvarengai,877,411
Bokermannohyla alvarengai,1231,393
Bokermannohyla alvarengai,801,415
Bokermannohyla alvarengai,915,392
Bokermannohyla alvarengai,1236,392
Bokermannohyla alvarengai,872,411
Bokermannohyla alvarengai,881,414
Bokermannohyla alvarengai,816,413
Bokermannohyla alvarengai,883,393
Bokermannohyla alvarengai,805,393
Bokermannohyla alvarengai,933,393
Bokermannohyla alvarengai,827,393
Bokermannohyla ibitiguara,914,352
Bokermannohyla ibitiguara,898,331
Bokermannohyla ibitiguara,964,331
Bokermannohyla ibitiguara,676,353
Bokermannohyla ibitiguara,908,353
Bokermannohyla ibitiguara,911,331
Bokermannohyla ibitiguara,901,352
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla izecksohni*,778,292
Bokermannohyla nanuzae,796,415
Bokermannohyla nanuzae,918,394
Bokermannohyla nanuzae,898,394
Bokermannohyla nanuzae,801,415
Bokermannohyla nanuzae,813,393
Bokermannohyla nanuzae,866,413
Bokermannohyla nanuzae,1045,394
Bokermannohyla nanuzae,816,413
Bokermannohyla nanuzae,1231,393
Bokermannohyla nanuzae,821,413
Bokermannohyla nanuzae,914,413
Bokermannohyla nanuzae,918,394
Bokermannohyla nanuzae,1525,413
Bokermannohyla nanuzae,898,394
Bokermannohyla nanuzae,1045,394
Bokermannohyla nanuzae,918,394
Bokermannohyla nanuzae,827,393
Bokermannohyla nanuzae,827,393
Bokermannohyla nanuzae,1231,393
Bokermannohyla nanuzae,827,393
Bokermannohyla napolii,843,330
Bokermannohyla napolii,914,351
Bokermannohyla napolii,914,351
Bokermannohyla pseudopseudis,710,304
Bokermannohyla pseudopseudis,695,283
Bokermannohyla pseudopseudis,1018,304
Bokermannohyla pseudopseudis,1018,304
Bokermannohyla pseudopseudis,1106,304
Bokermannohyla pseudopseudis,898,304
Bokermannohyla pseudopseudis,796,304
Bokermannohyla pseudopseudis,465,303
Bokermannohyla pseudopseudis,610,304
Bokermannohyla pseudopseudis,737,325
Bokermannohyla pseudopseudis,1065,305
Bokermannohyla pseudopseudis,883,325
Bokermannohyla ravida,914,350
Bokermannohyla sagarana,1219,392
Bokermannohyla sagarana,1218,392
Bokermannohyla sagarana,1126,392
Bokermannohyla sagarana,1206,392
Bokermannohyla sagarana,1241,392
Bokermannohyla sapiranga,1000,306
Bokermannohyla sapiranga,1128,306
Bokermannohyla sapiranga,755,285
Bokermannohyla sapiranga,956,285
Bokermannohyla sapiranga,753,285
Bokermannohyla sapiranga,1110,306
Bokermannohyla sapiranga,1222,306
Bokermannohyla sapiranga,1076,306
Bokermannohyla sapiranga,1011,307
Bokermannohyla sapiranga,1000,306
Bokermannohyla sapiranga,886,308
Bokermannohyla sapiranga,738,328
Bokermannohyla sapiranga,773,285
Bokermannohyla sapiranga,914,286
Bokermannohyla saxicola,1235,393
Bokermannohyla saxicola,610,412
Bokermannohyla saxicola,914,412
Bokermannohyla saxicola,610,392
Bokermannohyla saxicola,813,393
Bokermannohyla saxicola,915,392
Bokermannohyla saxicola,866,413
Bokermannohyla saxicola,872,411
Bokermannohyla saxicola,816,413
Bokermannohyla saxicola,792,394
Bokermannohyla saxicola,681,393
Bokermannohyla saxicola,1231,393
Bokermannohyla saxicola,821,413
Bokermannohyla saxicola,914,413
Bokermannohyla saxicola,877,411
Bokermannohyla saxicola,1231,393
Bokermannohyla saxicola,792,394
Bokermannohyla saxicola,914,412
Bokermannohyla saxicola,610,412
Bokermannohyla saxicola,827,393
Bokermannohyla saxicola,827,393
Bokermannohyla saxicola,883,393
Bokermannohyla saxicola,1231,393
Bokermannohyla saxicola,805,393
Bokermannohyla saxicola,933,393
Bokermannohyla saxicola,1231,393
Bokermannohyla sazimai,905,331
Bokermannohyla sazimai,914,351
Bokermannohyla sazimai,906,351
Bokermannohyla sazimai,915,330
Bokermannohyla sazimai,916,351
Bokermannohyla sazimai,937,309
Bokermannohyla sazimai,931,331
Bokermannohyla sazimai,943,331
Bothrops itapetiningae,633,312
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,966,332
Bothrops itapetiningae,610,292
Bothrops itapetiningae,1065,306
Bothrops itapetiningae,1092,306
Bothrops itapetiningae,1096,306
Bothrops itapetiningae,657,312
Bothrops itapetiningae,657,312
Bothrops itapetiningae,657,312
Bothrops itapetiningae,675,312
Bothrops itapetiningae,633,312
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,610,291
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,966,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,916,332
Bothrops itapetiningae,267,207
Bothrops itapetiningae,304,207
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,329,248
Bothrops itapetiningae,611,313
Bothrops itapetiningae,611,313
Bothrops itapetiningae,922,272
Bothrops itapetiningae,884,272
Bothrops itapetiningae,922,272
Bothrops itapetiningae,624,312
Bothrops itapetiningae,645,312
Bothrops itapetiningae,631,312
Bothrops itapetiningae,631,312
Bothrops itapetiningae,645,312
Bothrops itapetiningae,631,312
Bothrops itapetiningae,631,312
Bothrops itapetiningae,561,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,581,270
Bothrops itapetiningae,565,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,561,271
Bothrops itapetiningae,565,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,568,271
Bothrops itapetiningae,838,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,830,292
Bothrops itapetiningae,829,292
Bothrops itapetiningae,851,292
Bothrops itapetiningae,838,292
Bothrops itapetiningae,829,292
Bothrops itapetiningae,851,292
